Strategy,Step,Model,Target,MSE,RMSE,MAE,R2,NRMSE,MAPE%,sMAPE%
B(FULL-BASE)_t+6,6,Seq2Seq LSTM,rnti_count,0.009264950793629373,0.09625461440174893,0.07123147590802258,0.40785798409678076,0.13451680853961756,29.239160237165574,26.79695982932494
B(FULL-BASE)_t+6,6,Seq2Seq LSTM,rb_down,0.01411674112429692,0.1188138928084461,0.061060443190714145,0.2521036336323197,0.11900614366210291,65.01891566193254,56.474633891177625
B(FULL-BASE)_t+6,6,Seq2Seq LSTM,rb_up,0.02184949051811863,0.14781573163272788,0.07108725419077111,0.29781963712520954,0.1478157301545706,3009.6774331365373,153.61898998780342
B(FULL-BASE)_t+6,6,Seq2Seq LSTM,down,0.011266490389008123,0.10614372515136315,0.06152435899297588,0.20224606877056994,0.1065390103538237,43.45332767847413,37.92507549517366
B(FULL-BASE)_t+6,6,Seq2Seq LSTM,up,0.018158137223349004,0.13475213253729607,0.06404130695815524,0.24427216793031392,0.13475213118977475,20541251622050.82,140.78945266548644
B(FULL-BASE)_t+1,1,Transformer,rnti_count,0.0066341612258354835,0.08145036050156858,0.06033961826315452,0.5755084749127641,0.11382771223145904,24.260679095221704,22.653972045797584
B(FULL-BASE)_t+1,1,Transformer,rb_down,0.00923395753514227,0.09609348331256533,0.04890718990970345,0.5112562512667913,0.09624897063615198,49.930162952237445,44.75112048454684
B(FULL-BASE)_t+1,1,Transformer,rb_up,0.014050736863450092,0.11853580414140738,0.06908111086600838,0.5497458294001668,0.11853580295604939,6492.4617811808275,160.47838333891917
B(FULL-BASE)_t+1,1,Transformer,down,0.0075353313663511345,0.08680628644488332,0.051912530882579064,0.46690385123408773,0.08712955793797707,38.372645384320734,32.95640688637246
B(FULL-BASE)_t+1,1,Transformer,up,0.01222179916696835,0.11055224632257976,0.057816960202179385,0.49390678244839603,0.11055224521705731,38912650030038.26,157.67045752274703
B(FULL-BASE)_t+2,2,Transformer,rnti_count,0.007151581511854331,0.08456702378500931,0.06282622000174631,0.5425190077396159,0.11818328106093051,25.27405663354742,23.438196228789895
B(FULL-BASE)_t+2,2,Transformer,rb_down,0.010556775049138377,0.10274616805087368,0.052462507394827274,0.4410755884423152,0.10291241997689711,53.82221910120683,43.94384282158006
B(FULL-BASE)_t+2,2,Transformer,rb_up,0.016616177763016143,0.12890375387480438,0.07259869364002043,0.46709109518830816,0.1289037525857669,6192.583383946104,161.90240861314808
B(FULL-BASE)_t+2,2,Transformer,down,0.008285199133692843,0.09102306923902777,0.05460737074871333,0.4137599880967242,0.0913620442684176,40.17387061238038,33.654860130248835
B(FULL-BASE)_t+2,2,Transformer,up,0.014193684234327767,0.11913724956674032,0.060342805214304,0.411412036676455,0.11913724837536785,36165435267829.984,154.77593400536657
B(FULL-BASE)_t+3,3,Transformer,rnti_count,0.00761682730228292,0.08727443670561798,0.06498420133303862,0.5128941986567085,0.12196691832074157,26.325149420296974,24.18216394974078
B(FULL-BASE)_t+3,3,Transformer,rb_down,0.011952215119305111,0.10932618679577694,0.05634686976982343,0.3668933209654379,0.1095030857445591,58.69758647022883,45.56887763786656
B(FULL-BASE)_t+3,3,Transformer,rb_up,0.018981315714323932,0.137772695822953,0.07647590274786852,0.3909440143842102,0.1377726944452261,6178.513753610345,163.1484743791618
B(FULL-BASE)_t+3,3,Transformer,down,0.009013679385286268,0.09494039912116585,0.057446461110573874,0.36172227523186196,0.09529396250736487,42.262588345013356,34.73996692381278
B(FULL-BASE)_t+3,3,Transformer,up,0.015951520409786757,0.12629932861969914,0.06344118016636788,0.338006171633919,0.12629932735670588,35638796538410.13,147.88931559906865
B(FULL-BASE)_t+4,4,Transformer,rnti_count,0.007930578713899482,0.0890537967405067,0.06633730465276916,0.4929348873550695,0.12445359217657516,26.986193382730583,24.63410488384494
B(FULL-BASE)_t+4,4,Transformer,rb_down,0.012731410877758762,0.11283355386479131,0.05846612173883697,0.3255692177741121,0.11301612802795429,61.455107505638594,45.25007861035195
B(FULL-BASE)_t+4,4,Transformer,rb_up,0.020680210930005345,0.14380615748293027,0.07854491200112958,0.3360804852469468,0.14380615604486874,6031.589940161305,163.89608464511022
B(FULL-BASE)_t+4,4,Transformer,down,0.009487436479691407,0.09740347262644904,0.059207643934257106,0.32815572700450735,0.09776620863691599,43.60399414005506,35.5203076041395
B(FULL-BASE)_t+4,4,Transformer,up,0.017177317009038715,0.13106226386354966,0.06512007219174354,0.28605221547093385,0.13106226255292705,35897575015823.44,139.64980721313128
