Strategy,Step,Model,Target,MSE,RMSE,MAE,R2,NRMSE,MAPE%,sMAPE%
B(FULL-BASE)_t+3,3,Transformer,rb_down,0.0011820719531931726,0.03438127329220331,0.01772015650859492,0.3668933011690041,0.10950308506573943,58.69758647022883,45.56887763786656
B(FULL-BASE)_t+3,3,Transformer,rb_up,0.00013278986262565075,0.011523448382565471,0.006396522304493903,0.39094401068168505,0.13777267976981752,6178.513753610345,163.1484743791618
B(FULL-BASE)_t+3,3,Transformer,down,6290748444481282.0,79314238.59863551,47991396.14741619,0.36172230716988274,0.09529396107970256,42.262588345013356,34.73996692381278
B(FULL-BASE)_t+3,3,Transformer,up,241237867920980.97,15531834.016656918,7801766.612414891,0.33800616398806493,0.1262993293490611,35638796538410.13,147.88931559906865
B(FULL-BASE)_t+4,4,Transformer,rnti_count,2888430.472614005,1699.5383116052444,1266.00769015837,0.49293486760953475,0.12445359633889863,26.986193382730583,24.63410488384494
B(FULL-BASE)_t+4,4,Transformer,rb_down,0.0012591342680963132,0.035484281986484005,0.018386626074450244,0.32556920057546335,0.11301612700143353,61.455107505638594,45.25007861035195
B(FULL-BASE)_t+4,4,Transformer,rb_up,0.00014467502690147262,0.012028093236314416,0.006569576342872618,0.33608048287176817,0.14380614054690838,6031.589940161305,163.89608464511022
B(FULL-BASE)_t+4,4,Transformer,down,6621388876569119.0,81371917.00193083,49462707.39459159,0.3281557590240872,0.09776620728848785,43.60399414005506,35.5203076041395
B(FULL-BASE)_t+4,4,Transformer,up,259775821672249.84,16117562.522672275,8008230.650925849,0.28605220903224693,0.13106226445453745,35897575015823.44,139.64980721313128
B(FULL-BASE)_t+5,5,Transformer,rnti_count,2998815.7531394297,1731.70891120287,1291.0903277579978,0.47373158973276697,0.126809381312361,27.7732570814993,25.128208773122708
B(FULL-BASE)_t+5,5,Transformer,rb_down,0.0013238669958380914,0.03638498310894333,0.019081002433137206,0.2908742871196873,0.11588482679603469,64.99990905273216,46.16832795738814
B(FULL-BASE)_t+5,5,Transformer,rb_up,0.00015715194850185905,0.012536026025094996,0.006806614660565231,0.2782046661023655,0.1498789113990027,6093.611708938915,164.81804166066064
B(FULL-BASE)_t+5,5,Transformer,down,6881835223154903.0,82956827.4655854,50543580.771513246,0.3017808653595866,0.09967043531496618,45.034134131155284,36.116044785491646
B(FULL-BASE)_t+5,5,Transformer,up,278051067867709.84,16674863.353794232,8284072.650690887,0.234846265375677,0.13559403585647828,35290947862665.89,136.71123823141957
B(FULL-BASE)_t+6,6,Transformer,rnti_count,3049423.5499720075,1746.2598746956328,1302.6644843310467,0.4648894794421431,0.12787491759624736,28.209849321152845,25.350329157276374
B(FULL-BASE)_t+6,6,Transformer,rb_down,0.0013825466081673519,0.03718261163726066,0.019675868003815315,0.2593871289529037,0.11842524418677164,68.14865637100918,46.38117238647034
B(FULL-BASE)_t+6,6,Transformer,rb_up,0.00016874478191097926,0.012990180210873876,0.006948415529830901,0.22482615454527033,0.15530871306306898,5800.090234535244,165.97429996528604
B(FULL-BASE)_t+6,6,Transformer,down,7144503185902955.0,84525163.03387386,51585332.05823301,0.27514339216734085,0.10155474904280376,46.073083643430316,36.71435100209426
B(FULL-BASE)_t+6,6,Transformer,up,299671686100063.0,17311027.875318754,8528624.039756797,0.17529915069377733,0.1407670986343863,31523373774850.355,129.9307840427214
